399.1989,74.37753
401.1274,73.88323
403.0559,72.94295
404.9844,71.01345
406.9129,70.02056
408.8414,68.96248
410.7699,68.20866
412.6984,67.26729
414.6269,66.24101
416.5554,65.17828
418.4839,64.13831
420.4124,62.9859
422.3409,62.06379
424.2694,61.25466
426.1979,60.51023
428.1264,59.82098
430.0549,59.01741
431.9834,58.00615
433.9119,56.99894
435.8404,56.03508
437.7689,54.84274
439.6974,53.53089
441.6259,52.08644
443.5544,50.32381
445.4829,48.45775
447.4114,46.64909
449.3399,44.83937
451.2684,43.12417
453.1969,41.81546
455.1254,40.60489
457.0539,39.40837
458.9824,38.23583
460.9109,36.95647
462.8394,35.72042
464.7679,34.65164
466.6964,33.71261
468.6248,32.82988
470.5533,31.85131
472.4818,30.91644
474.4103,30.04132
476.3388,29.31076
478.2673,28.66507
480.1958,27.98797
482.1243,27.29091
484.0528,26.65491
485.9813,26.00871
487.9098,25.35035
489.8383,24.61448
491.7668,23.84864
493.6953,23.1417
495.6238,22.50669
497.5523,21.9249
499.4808,21.38324
501.4093,20.87061
503.3378,20.44423
505.2663,20.00418
507.1948,19.53887
509.1233,19.07767
511.0518,18.64125
512.9803,18.26049
514.9088,17.90557
516.8373,17.50777
518.7657,17.13926
520.6943,16.82927
522.6227,16.55132
524.5513,16.23396
526.4797,15.88561
528.4083,15.55969
530.3367,15.32388
532.2653,15.04438
534.1937,14.75647
536.1223,14.43278
538.0507,14.16706
539.9792,13.9251
541.9077,13.71066
543.8362,13.52538
545.7647,13.37191
547.6932,13.24002
549.6217,13.15169
551.5502,13.09747
553.4787,13.02052
555.4072,12.87413
557.3357,12.75633
559.2642,12.64843
561.1927,12.531
563.1212,12.34923
565.0497,12.20741
566.9782,12.06062
568.9067,11.96693
570.8352,11.85663
572.7637,11.73306
574.6922,11.60414
576.6207,11.46789
578.5492,11.34224
580.4777,11.26383
582.4062,11.1515
584.3347,11.03796
586.2632,10.9469
588.1917,10.86918
590.1202,10.73346
592.0486,10.59829
593.9772,10.51178
595.9056,10.47356
597.8342,10.40905
599.7626,10.35439
601.6912,10.27032
603.6196,10.17843
605.5482,10.06861
607.4766,9.958158
609.4052,9.868567
611.3336,9.826817
613.2621,9.778089
615.1906,9.767775
617.1191,9.748472
619.0476,9.727886
620.9761,9.687823
622.9046,9.685598
624.8331,9.719244
626.7616,9.754643
628.6901,9.754539
630.6186,9.768022
632.5471,9.763163
634.4756,9.785679
636.4041,9.79939
638.3326,9.818958
640.2611,9.831073
642.1896,9.867698
644.1181,9.887462
646.0466,9.907163
647.975,9.937304
649.9036,9.999235
651.832,10.05226
653.7606,10.09457
655.689,10.14508
657.6176,10.24356
659.546,10.34097
661.4745,10.42969
663.403,10.54379
665.3315,10.70896
667.26,10.846
669.1885,11.02701
671.117,11.2523
673.0455,11.54157
674.974,11.8754
676.9025,12.30775
678.831,12.76706
680.7595,13.24006
682.688,13.74911
684.6165,14.3058
686.545,14.92595
688.4735,15.62001
690.402,16.32487
692.3305,17.04936
694.259,17.80544
696.1875,18.56166
698.116,19.33877
700.0445,20.21936
701.973,21.14957
703.9015,22.07919
705.83,23.01572
707.7585,23.98515
709.687,24.95257
711.6155,25.97609
713.5439,27.06344
715.4725,28.19132
717.4009,29.34162
719.3295,30.52499
721.2579,31.72554
723.1865,32.94246
725.1149,34.17027
727.0435,35.44018
728.9719,36.7692
730.9005,38.16972
732.8289,39.60321
734.7574,41.03493
736.6859,42.49035
738.6144,43.9793
740.5429,45.47679
742.4714,46.97748
744.3999,48.48266
746.3284,49.99562
748.2569,51.5106
750.1854,52.9932
752.1139,54.41629
754.0424,55.81352
755.9709,57.20034
757.8994,58.57441
759.8279,59.92014
761.7564,61.23592
763.6849,62.52633
765.6134,63.77814
767.5419,64.97718
769.4704,66.13083
771.3989,67.25855
773.3274,68.37702
775.2559,69.47233
777.1844,70.54288
779.1129,71.54799
781.0414,72.46786
782.9698,73.35458
784.8984,74.21799
786.8268,75.04303
788.7554,75.80336
790.6838,76.51218
792.6124,77.16225
794.5408,77.80466
796.4694,78.43711
798.3978,79.04673
800.3264,79.66235
802.2548,80.29268
804.1833,80.9115
806.1118,81.52426
808.0403,82.11025
809.9688,82.65443
811.8973,83.19038
813.8258,83.73321
815.7543,84.25127
817.6828,84.74216
819.6113,85.19378
821.5398,85.63493
823.4683,86.07331
825.3968,86.5328
827.3253,86.97958
829.2538,87.42159
831.1823,87.8531
833.1108,88.27789
835.0393,88.70515
836.9678,89.13625
838.8963,89.51952
840.8248,89.89505
842.7533,90.25517
844.6818,90.58171
846.6103,90.89353
848.5388,91.19742
850.4673,91.4835
852.3958,91.75299
854.3243,91.99806
856.2527,92.22382
858.1813,92.41013
860.1097,92.57749
862.0383,92.72653
863.9667,92.86549
865.8953,92.98531
867.8237,93.08698
869.7523,93.15381
871.6807,93.19654
873.6093,93.20548
875.5377,93.22332
877.4662,93.27748
879.3947,93.36866
881.3232,93.47367
883.2517,93.57979
885.1802,93.71329
887.1087,93.87625
889.0372,94.05407
890.9657,94.24515
892.8942,94.41472
894.8227,94.548
896.7512,94.64756
898.6797,94.72557
900.6082,94.75863
902.5367,94.75251
904.4651,94.74598
906.3937,94.74496
908.3221,94.71905
910.2507,94.69348
912.1791,94.66476
914.1077,94.6249
916.0361,94.60749
917.9647,94.61113
919.8931,94.61872
921.8217,94.61761
923.7501,94.58971
925.6786,94.55148
927.6071,94.52968
929.5356,94.51668
931.4641,94.49066
933.3926,94.46381
935.3211,94.44189
937.2496,94.41588
939.1781,94.39228
941.1066,94.37048
943.0351,94.33356
944.9636,94.29536
946.8921,94.2785
948.8206,94.26737
950.7491,94.23913
952.6776,94.20716
954.6061,94.16521
956.5346,94.13721
958.4631,94.13585
960.3916,94.12212
962.3201,94.08685
964.2486,94.04966
966.1771,94.01881
968.1056,94.00191
970.0341,93.99117
971.9626,93.97231
973.8911,93.95409
975.8196,93.95123
977.748,93.96647
979.6766,93.98086
981.605,93.9849
983.5336,94.00754
985.462,94.03131
987.3906,94.06736
989.319,94.10546
991.2476,94.12652
993.176,94.14243
995.1046,94.16965
997.033,94.19192
998.9615,94.22092
1000.89,94.24016
1002.819,94.25015
1004.747,94.25278
1006.676,94.26405
1008.604,94.29103
1010.533,94.29323
1012.461,94.26628
1014.39,94.23405
1016.318,94.17283
1018.247,94.10036
1020.175,94.03781
1022.104,93.98624
1024.032,93.94051
1025.96,93.87744
1027.889,93.77984
1029.818,93.69096
1031.746,93.61018
1033.674,93.53937
1035.603,93.48338
1037.531,93.45354
1039.46,93.41837
1041.388,93.36914
1043.317,93.32081
1045.245,93.28281
1047.174,93.23673
1049.102,93.21855
1051.031,93.25494
1052.959,93.2906
1054.888,93.30327
1056.816,93.30141
1058.745,93.30204
1060.673,93.33649
1062.602,93.38299
1064.53,93.42281
1066.459,93.45258
1068.387,93.47303
1070.316,93.48584
1072.244,93.51775
1074.173,93.54422
1076.101,93.56948
1078.03,93.5909
1079.958,93.63914
1081.887,93.69261
1083.815,93.71865
1085.744,93.72766
1087.672,93.74574
1089.601,93.78266
1091.529,93.82822
1093.458,93.84299
1095.386,93.83813
1097.315,93.82876
1099.243,93.83866
1101.172,93.87572
1103.1,93.9341
1105.029,94.00101
1106.957,94.08932
1108.886,94.1886
1110.814,94.28683
1112.743,94.36017
1114.671,94.44222
1116.6,94.51957
1118.528,94.58414
1120.457,94.63091
1122.385,94.64709
1124.314,94.63553
1126.242,94.61964
1128.171,94.5939
1130.099,94.57019
1132.028,94.54925
1133.956,94.53177
1135.885,94.51541
1137.813,94.51091
1139.742,94.51284
1141.67,94.50914
1143.599,94.51585
1145.527,94.55412
1147.456,94.58891
1149.384,94.60289
1151.313,94.60624
1153.241,94.62095
1155.17,94.63273
1157.098,94.61774
1159.027,94.57992
1160.955,94.54221
1162.884,94.51602
1164.812,94.50111
1166.741,94.49808
1168.669,94.4994
1170.598,94.47901
1172.526,94.42684
1174.455,94.35257
1176.383,94.25927
1178.312,94.15186
1180.24,94.02685
1182.169,93.88857
1184.097,93.75893
1186.026,93.6319
1187.954,93.51524
1189.883,93.42161
1191.811,93.35248
1193.74,93.32
1195.668,93.33056
1197.597,93.361
1199.525,93.39073
1201.454,93.40011
1203.382,93.37411
1205.311,93.33253
1207.239,93.28129
1209.168,93.21231
1211.096,93.13277
1213.025,93.0463
1214.953,92.96149
1216.882,92.88629
1218.81,92.8168
