filename,sqlite_time_0,sqlite_time_1,sqlite_time_2
file_double_trailing_newline.csv,0.9476752281188965,0.9249422550201416,0.9266190528869629
file_escape_char_0x00.csv,0.18961024284362793,0.16926074028015137,0.17795729637145996
file_escape_char_0x5C.csv,0.2010352611541748,0.17851543426513672,0.16959357261657715
file_field_delimiter_0x20.csv,0.18054819107055664,0.20094513893127441,0.21193528175354004
file_field_delimiter_0x2C_0x20.csv,0.005644083023071289,0.005758047103881836,0.005226850509643555
file_field_delimiter_0x3B.csv,0.20233917236328125,0.17938494682312012,0.16744136810302734
file_field_delimiter_0x9.csv,0.26701879501342773,0.20089316368103027,0.18068695068359375
file_header_multirow_2.csv,0.23353910446166992,0.21302533149719238,0.1663050651550293
file_header_multirow_3.csv,0.17903685569763184,0.2093949317932129,0.21292662620544434
file_header_only.csv,0.0859537124633789,0.08722662925720215,0.09826779365539551
file_multitable_less.csv,0.16564035415649414,0.1891167163848877,1.1274566650390625
file_multitable_more.csv,0.21104741096496582,0.220231294631958,0.1877000331878662
file_multitable_same.csv,0.18918895721435547,0.19967985153198242,0.19924306869506836
file_no_header.csv,0.20200395584106445,0.18010783195495605,0.17775321006774902
file_no_trailing_newline.csv,0.16831755638122559,0.19990277290344238,0.17879271507263184
file_one_data_row.csv,0.149733304977417,0.17038917541503906,0.17121672630310059
file_preamble.csv,0.20112919807434082,0.16573762893676758,0.16695618629455566
file_quotation_char_0x27.csv,0.17878222465515137,0.1571671962738037,0.20028233528137207
file_record_delimiter_0xA.csv,0.5972161293029785,0.17806458473205566,0.17942214012145996
file_record_delimiter_0xD.csv,1.7762413024902344,0.9831278324127197,1.0166206359863281
row_extra_quote0_col0.csv,0.9390902519226074,1.013044834136963,2.1162476539611816
row_extra_quote0_col1.csv,0.9944226741790771,1.0383217334747314,0.6305036544799805
row_extra_quote0_col2.csv,0.15861082077026367,0.14832615852355957,0.5229778289794922
row_extra_quote0_col3.csv,0.19217634201049805,0.18015742301940918,1.2483043670654297
row_extra_quote0_col4.csv,0.16472649574279785,0.2011404037475586,0.20131850242614746
row_extra_quote0_col5.csv,0.18023920059204102,0.16777324676513672,0.19109869003295898
row_extra_quote0_col6.csv,0.20128417015075684,0.17897534370422363,0.15758371353149414
row_extra_quote0_col7.csv,0.1775071620941162,0.17668414115905762,0.16733098030090332
row_extra_quote10_col0.csv,0.17977023124694824,0.20118188858032227,0.1776726245880127
row_extra_quote10_col1.csv,0.15805816650390625,0.18001127243041992,0.20185208320617676
row_extra_quote10_col2.csv,0.17774748802185059,0.17849516868591309,0.18955779075622559
row_extra_quote10_col3.csv,0.21963262557983398,0.18993854522705078,0.1781325340270996
row_extra_quote10_col4.csv,0.2110905647277832,0.3762795925140381,0.18875932693481445
row_extra_quote10_col5.csv,0.22342348098754883,0.225813627243042,0.364185094833374
row_extra_quote10_col6.csv,0.39891481399536133,0.1897423267364502,0.18844199180603027
row_extra_quote10_col7.csv,0.20174622535705566,0.17785978317260742,0.17015361785888672
row_extra_quote10_col8.csv,0.8165304660797119,0.15779495239257812,0.18961215019226074
row_extra_quote11_col0.csv,0.3875844478607178,0.18960046768188477,0.1569211483001709
row_extra_quote11_col1.csv,0.19028902053833008,0.42052292823791504,0.18912601470947266
row_extra_quote11_col2.csv,0.7772130966186523,0.9347918033599854,0.17943739891052246
row_extra_quote11_col3.csv,0.1585094928741455,0.18913602828979492,0.39799022674560547
row_extra_quote11_col4.csv,0.18868017196655273,0.32149219512939453,0.1912221908569336
row_extra_quote11_col6.csv,0.18952465057373047,0.8578860759735107,0.788189172744751
row_extra_quote11_col7.csv,0.19996976852416992,0.3311641216278076,0.16689276695251465
row_extra_quote11_col8.csv,0.1780858039855957,0.22269725799560547,0.34440088272094727
row_extra_quote12_col0.csv,0.16659045219421387,0.22292542457580566,0.9497215747833252
row_extra_quote12_col1.csv,0.16882610321044922,0.3757765293121338,0.20135211944580078
row_extra_quote12_col2.csv,0.3339192867279053,0.1788043975830078,0.23409724235534668
row_extra_quote12_col3.csv,0.33034539222717285,0.18535423278808594,0.1588277816772461
row_extra_quote12_col4.csv,0.3442695140838623,0.19086194038391113,0.20139288902282715
row_extra_quote12_col5.csv,0.31095194816589355,0.16570806503295898,0.20207977294921875
row_extra_quote12_col6.csv,0.1905832290649414,0.17919564247131348,0.33274340629577637
row_extra_quote12_col7.csv,0.1772313117980957,0.16755366325378418,0.3654153347015381
row_extra_quote12_col8.csv,0.18956756591796875,0.1776421070098877,0.4867875576019287
row_extra_quote13_col0.csv,0.18993377685546875,0.4429042339324951,0.19130921363830566
row_extra_quote13_col1.csv,0.21341967582702637,0.3442354202270508,0.18875575065612793
file_no_payload.csv,0.0015120506286621094,0.0018780231475830078,0.0016067028045654297
row_extra_quote0_col8.csv,0.3232457637786865,0.1884753704071045,0.3348100185394287
row_extra_quote11_col5.csv,0.155806303024292,0.19110107421875,0.364551305770874
row_extra_quote13_col2.csv,0.700425386428833,0.18953657150268555,0.37674999237060547
row_extra_quote14_col8.csv,0.15617585182189941,0.17973542213439941,0.3772013187408447
row_extra_quote16_col5.csv,0.18631696701049805,0.20223474502563477,0.38887715339660645
row_extra_quote18_col2.csv,0.9629721641540527,0.7968001365661621,0.19046854972839355
row_extra_quote19_col8.csv,0.19072771072387695,0.20205998420715332,0.33322620391845703
row_extra_quote20_col5.csv,0.19181156158447266,0.3120768070220947,0.1906728744506836
row_extra_quote22_col2.csv,0.16814064979553223,1.271470069885254,0.6357529163360596
row_extra_quote23_col8.csv,0.18944597244262695,0.1688094139099121,0.3660621643066406
row_extra_quote25_col5.csv,0.2004837989807129,0.22253727912902832,0.2551262378692627
row_extra_quote27_col2.csv,0.40892839431762695,0.19931745529174805,0.6905779838562012
row_extra_quote13_col3.csv,0.19114041328430176,0.2106032371520996,0.37606263160705566
row_extra_quote13_col4.csv,0.16807818412780762,0.34467363357543945,0.2011573314666748
row_extra_quote13_col5.csv,0.34305620193481445,0.17754173278808594,0.17837953567504883
row_extra_quote13_col6.csv,0.17754840850830078,0.20142292976379395,0.19966387748718262
row_extra_quote13_col7.csv,0.32500457763671875,0.1884136199951172,0.4755890369415283
row_extra_quote13_col8.csv,0.191741943359375,0.3325207233428955,0.19893598556518555
row_extra_quote14_col0.csv,0.18563199043273926,0.3761889934539795,0.16763973236083984
row_extra_quote14_col1.csv,0.18999981880187988,0.178635835647583,0.3434154987335205
row_extra_quote14_col2.csv,0.19970989227294922,0.24333739280700684,0.3545243740081787
row_extra_quote14_col3.csv,0.2230539321899414,0.17966628074645996,0.17864441871643066
row_extra_quote14_col4.csv,0.17748260498046875,0.1901106834411621,0.22236371040344238
row_extra_quote14_col5.csv,0.21207094192504883,0.398728609085083,0.1665349006652832
row_extra_quote14_col6.csv,0.732825756072998,0.18878746032714844,0.200972318649292
row_extra_quote14_col7.csv,0.17938971519470215,0.16930484771728516,0.17867350578308105
row_extra_quote15_col0.csv,0.2238633632659912,0.36588096618652344,0.4212608337402344
row_extra_quote15_col1.csv,0.9127154350280762,0.8318066596984863,0.1903696060180664
row_extra_quote15_col2.csv,0.18974709510803223,0.4526948928833008,0.20738506317138672
row_extra_quote15_col3.csv,0.1800248622894287,0.5523080825805664,0.20765113830566406
row_extra_quote15_col4.csv,0.20173168182373047,0.9160110950469971,0.7221524715423584
row_extra_quote15_col5.csv,0.17842936515808105,0.38692188262939453,0.21190690994262695
row_extra_quote15_col6.csv,0.38666486740112305,0.21155500411987305,0.21235108375549316
row_extra_quote15_col7.csv,0.2196342945098877,0.3860008716583252,0.909226655960083
row_extra_quote15_col8.csv,0.4215888977050781,0.19966864585876465,0.15654683113098145
row_extra_quote16_col0.csv,0.18999671936035156,0.1772754192352295,0.16645336151123047
row_extra_quote16_col1.csv,0.1589517593383789,0.3886141777038574,0.1898951530456543
row_extra_quote16_col2.csv,0.496701717376709,0.1879866123199463,0.4228019714355469
row_extra_quote16_col3.csv,0.38803839683532715,0.37444353103637695,0.1886463165283203
row_extra_quote16_col4.csv,0.4000265598297119,0.17906403541564941,0.1568310260772705
row_extra_quote16_col6.csv,0.1901416778564453,0.2020702362060547,0.40945959091186523
row_extra_quote16_col7.csv,0.37801432609558105,0.20000004768371582,0.1784353256225586
row_extra_quote16_col8.csv,0.16868090629577637,0.19056177139282227,0.1904616355895996
row_extra_quote17_col0.csv,0.1915881633758545,0.28531455993652344,0.15740609169006348
row_extra_quote17_col1.csv,0.4639859199523926,0.20157790184020996,0.17885351181030273
row_extra_quote17_col2.csv,0.16661691665649414,0.19002723693847656,0.3764362335205078
row_extra_quote17_col3.csv,0.7545273303985596,0.1999821662902832,0.17742443084716797
row_extra_quote17_col4.csv,0.2081294059753418,0.46237707138061523,0.18986010551452637
row_extra_quote17_col5.csv,0.20305585861206055,0.26553964614868164,0.40843701362609863
row_extra_quote17_col6.csv,0.8373639583587646,0.7327015399932861,0.21068787574768066
row_extra_quote17_col7.csv,0.18868207931518555,0.17824316024780273,0.45441532135009766
row_extra_quote17_col8.csv,0.17951226234436035,0.39934444427490234,0.18877458572387695
row_extra_quote18_col0.csv,0.19002199172973633,0.749168872833252,0.6565542221069336
row_extra_quote18_col1.csv,0.16831636428833008,0.21083450317382812,0.3111281394958496
row_extra_quote18_col3.csv,0.1775074005126953,0.3435361385345459,0.20081877708435059
row_extra_quote18_col4.csv,0.2006089687347412,0.29844021797180176,0.6950790882110596
