$$veh_info
veh_indices=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]
length=[4.010,15.000,4.210,4.640,10.220,4.360,4.210,4.210,4.210,4.760,4.640,4.610,4.010,4.010,4.610]
width=[1.850,3.170,2.000,2.000,2.500,1.970,2.000,2.000,2.000,2.070,2.000,1.950,1.850,1.850,1.950]
height=[1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500,1.500]
cog2front=[2.005,7.500,2.105,2.320,5.110,2.180,2.105,2.105,2.105,2.380,2.320,2.305,2.005,2.005,2.305]
mass=[1390.969,8915.625,1578.750,1740.000,4790.625,1610.475,1578.750,1578.750,1578.750,1847.475,1740.000,1685.531,1390.969,1390.969,1685.531]
wheelbase=[2.807,10.500,2.947,3.248,7.154,3.052,2.947,2.947,2.947,3.332,3.248,3.227,2.807,2.807,3.227]
trackwidth=[1.550,2.870,1.700,1.700,2.200,1.670,1.700,1.700,1.700,1.770,1.700,1.650,1.550,1.550,1.650]
cogaxle=[1.403,5.250,1.474,1.624,3.577,1.526,1.473,1.473,1.473,1.666,1.624,1.613,1.403,1.403,1.613]
type=[Car,Truck,Car,Car,Truck,Car,Car,Car,Car,Car,Car,Car,Car,Car,Car]
is_environmental=[0,0,0,1,1,1,1,1,1,1,1,1,1,1,1]
$$time[s];COG_x[m]_1;COG_y[m]_1;COG_z[m]_1;vel[km\h]_1;vel.dir.[deg]_1;vel_z[km\h]_1;acc_x[m\s2]_1;acc_y[m\s2]_1;acc_z[m\s2]_1;pitch[deg]_1;roll[deg]_1;yaw[deg]_1;acc_lon[m\s2]_1;acc_lat[m\s2]_1;acc_vert[m\s2]_1;pitch_vel[deg]_1;roll_vel[deg]_1;yaw_vel[deg]_1;steer_l[deg]_1;steer_r[deg]_1;HWYD[m]_1;HWYI[idx]_1;HWYV[km\h]_1;COG_x[m]_2;COG_y[m]_2;COG_z[m]_2;vel[km\h]_2;vel.dir.[deg]_2;vel_z[km\h]_2;acc_x[m\s2]_2;acc_y[m\s2]_2;acc_z[m\s2]_2;pitch[deg]_2;roll[deg]_2;yaw[deg]_2;acc_lon[m\s2]_2;acc_lat[m\s2]_2;acc_vert[m\s2]_2;pitch_vel[deg]_2;roll_vel[deg]_2;yaw_vel[deg]_2;steer_l[deg]_2;steer_r[deg]_2;HWYD[m]_2;HWYI[idx]_2;HWYV[km\h]_2;COG_x[m]_3;COG_y[m]_3;COG_z[m]_3;vel[km\h]_3;vel.dir.[deg]_3;vel_z[km\h]_3;acc_x[m\s2]_3;acc_y[m\s2]_3;acc_z[m\s2]_3;pitch[deg]_3;roll[deg]_3;yaw[deg]_3;acc_lon[m\s2]_3;acc_lat[m\s2]_3;acc_vert[m\s2]_3;pitch_vel[deg]_3;roll_vel[deg]_3;yaw_vel[deg]_3;steer_l[deg]_3;steer_r[deg]_3;HWYD[m]_3;HWYI[idx]_3;HWYV[km\h]_3;COG_x[m]_4;COG_y[m]_4;COG_z[m]_4;vel[km\h]_4;vel.dir.[deg]_4;vel_z[km\h]_4;acc_x[m\s2]_4;acc_y[m\s2]_4;acc_z[m\s2]_4;pitch[deg]_4;roll[deg]_4;yaw[deg]_4;acc_lon[m\s2]_4;acc_lat[m\s2]_4;acc_vert[m\s2]_4;pitch_vel[deg]_4;roll_vel[deg]_4;yaw_vel[deg]_4;steer_l[deg]_4;steer_r[deg]_4;HWYD[m]_4;HWYI[idx]_4;HWYV[km\h]_4;COG_x[m]_5;COG_y[m]_5;COG_z[m]_5;vel[km\h]_5;vel.dir.[deg]_5;vel_z[km\h]_5;acc_x[m\s2]_5;acc_y[m\s2]_5;acc_z[m\s2]_5;pitch[deg]_5;roll[deg]_5;yaw[deg]_5;acc_lon[m\s2]_5;acc_lat[m\s2]_5;acc_vert[m\s2]_5;pitch_vel[deg]_5;roll_vel[deg]_5;yaw_vel[deg]_5;steer_l[deg]_5;steer_r[deg]_5;HWYD[m]_5;HWYI[idx]_5;HWYV[km\h]_5;COG_x[m]_6;COG_y[m]_6;COG_z[m]_6;vel[km\h]_6;vel.dir.[deg]_6;vel_z[km\h]_6;acc_x[m\s2]_6;acc_y[m\s2]_6;acc_z[m\s2]_6;pitch[deg]_6;roll[deg]_6;yaw[deg]_6;acc_lon[m\s2]_6;acc_lat[m\s2]_6;acc_vert[m\s2]_6;pitch_vel[deg]_6;roll_vel[deg]_6;yaw_vel[deg]_6;steer_l[deg]_6;steer_r[deg]_6;HWYD[m]_6;HWYI[idx]_6;HWYV[km\h]_6;COG_x[m]_7;COG_y[m]_7;COG_z[m]_7;vel[km\h]_7;vel.dir.[deg]_7;vel_z[km\h]_7;acc_x[m\s2]_7;acc_y[m\s2]_7;acc_z[m\s2]_7;pitch[deg]_7;roll[deg]_7;yaw[deg]_7;acc_lon[m\s2]_7;acc_lat[m\s2]_7;acc_vert[m\s2]_7;pitch_vel[deg]_7;roll_vel[deg]_7;yaw_vel[deg]_7;steer_l[deg]_7;steer_r[deg]_7;HWYD[m]_7;HWYI[idx]_7;HWYV[km\h]_7;COG_x[m]_8;COG_y[m]_8;COG_z[m]_8;vel[km\h]_8;vel.dir.[deg]_8;vel_z[km\h]_8;acc_x[m\s2]_8;acc_y[m\s2]_8;acc_z[m\s2]_8;pitch[deg]_8;roll[deg]_8;yaw[deg]_8;acc_lon[m\s2]_8;acc_lat[m\s2]_8;acc_vert[m\s2]_8;pitch_vel[deg]_8;roll_vel[deg]_8;yaw_vel[deg]_8;steer_l[deg]_8;steer_r[deg]_8;HWYD[m]_8;HWYI[idx]_8;HWYV[km\h]_8;COG_x[m]_9;COG_y[m]_9;COG_z[m]_9;vel[km\h]_9;vel.dir.[deg]_9;vel_z[km\h]_9;acc_x[m\s2]_9;acc_y[m\s2]_9;acc_z[m\s2]_9;pitch[deg]_9;roll[deg]_9;yaw[deg]_9;acc_lon[m\s2]_9;acc_lat[m\s2]_9;acc_vert[m\s2]_9;pitch_vel[deg]_9;roll_vel[deg]_9;yaw_vel[deg]_9;steer_l[deg]_9;steer_r[deg]_9;HWYD[m]_9;HWYI[idx]_9;HWYV[km\h]_9;COG_x[m]_10;COG_y[m]_10;COG_z[m]_10;vel[km\h]_10;vel.dir.[deg]_10;vel_z[km\h]_10;acc_x[m\s2]_10;acc_y[m\s2]_10;acc_z[m\s2]_10;pitch[deg]_10;roll[deg]_10;yaw[deg]_10;acc_lon[m\s2]_10;acc_lat[m\s2]_10;acc_vert[m\s2]_10;pitch_vel[deg]_10;roll_vel[deg]_10;yaw_vel[deg]_10;steer_l[deg]_10;steer_r[deg]_10;HWYD[m]_10;HWYI[idx]_10;HWYV[km\h]_10;COG_x[m]_11;COG_y[m]_11;COG_z[m]_11;vel[km\h]_11;vel.dir.[deg]_11;vel_z[km\h]_11;acc_x[m\s2]_11;acc_y[m\s2]_11;acc_z[m\s2]_11;pitch[deg]_11;roll[deg]_11;yaw[deg]_11;acc_lon[m\s2]_11;acc_lat[m\s2]_11;acc_vert[m\s2]_11;pitch_vel[deg]_11;roll_vel[deg]_11;yaw_vel[deg]_11;steer_l[deg]_11;steer_r[deg]_11;HWYD[m]_11;HWYI[idx]_11;HWYV[km\h]_11;COG_x[m]_12;COG_y[m]_12;COG_z[m]_12;vel[km\h]_12;vel.dir.[deg]_12;vel_z[km\h]_12;acc_x[m\s2]_12;acc_y[m\s2]_12;acc_z[m\s2]_12;pitch[deg]_12;roll[deg]_12;yaw[deg]_12;acc_lon[m\s2]_12;acc_lat[m\s2]_12;acc_vert[m\s2]_12;pitch_vel[deg]_12;roll_vel[deg]_12;yaw_vel[deg]_12;steer_l[deg]_12;steer_r[deg]_12;HWYD[m]_12;HWYI[idx]_12;HWYV[km\h]_12;COG_x[m]_13;COG_y[m]_13;COG_z[m]_13;vel[km\h]_13;vel.dir.[deg]_13;vel_z[km\h]_13;acc_x[m\s2]_13;acc_y[m\s2]_13;acc_z[m\s2]_13;pitch[deg]_13;roll[deg]_13;yaw[deg]_13;acc_lon[m\s2]_13;acc_lat[m\s2]_13;acc_vert[m\s2]_13;pitch_vel[deg]_13;roll_vel[deg]_13;yaw_vel[deg]_13;steer_l[deg]_13;steer_r[deg]_13;HWYD[m]_13;HWYI[idx]_13;HWYV[km\h]_13;COG_x[m]_14;COG_y[m]_14;COG_z[m]_14;vel[km\h]_14;vel.dir.[deg]_14;vel_z[km\h]_14;acc_x[m\s2]_14;acc_y[m\s2]_14;acc_z[m\s2]_14;pitch[deg]_14;roll[deg]_14;yaw[deg]_14;acc_lon[m\s2]_14;acc_lat[m\s2]_14;acc_vert[m\s2]_14;pitch_vel[deg]_14;roll_vel[deg]_14;yaw_vel[deg]_14;steer_l[deg]_14;steer_r[deg]_14;HWYD[m]_14;HWYI[idx]_14;HWYV[km\h]_14;COG_x[m]_15;COG_y[m]_15;COG_z[m]_15;vel[km\h]_15;vel.dir.[deg]_15;vel_z[km\h]_15;acc_x[m\s2]_15;acc_y[m\s2]_15;acc_z[m\s2]_15;pitch[deg]_15;roll[deg]_15;yaw[deg]_15;acc_lon[m\s2]_15;acc_lat[m\s2]_15;acc_vert[m\s2]_15;pitch_vel[deg]_15;roll_vel[deg]_15;yaw_vel[deg]_15;steer_l[deg]_15;steer_r[deg]_15;HWYD[m]_15;HWYI[idx]_15;HWYV[km\h]_15;TTCs1v4[s]_1;TTCs1v5[s]_1;TTCs1v6[s]_1;TTCs1v8[s]_1;TTCs1v13[s]_1;TTCs1v11[s]_1;TTCs1v7[s]_1;TTCs1v9[s]_1;TTCs1v10[s]_1;TTCs1v14[s]_1;TTCs1v12[s]_1;TTCs1v15[s]_1;TTCs1v1[s]_2;TTCs1v4[s]_2;TTCs1v5[s]_2;TTCs1v9[s]_2;TTCs1v13[s]_2;TTCs1v11[s]_2;TTCs1v8[s]_2;TTCs1v6[s]_2;TTCs1v7[s]_2;TTCs1v14[s]_2;TTCs1v10[s]_2;TTCs1v12[s]_2;TTCs1v15[s]_2;DDVs1v4[m]_1;DDVs1v5[m]_1;DDVs1v6[m]_1;DDVs1v8[m]_1;DDVs1v13[m]_1;DDVs1v11[m]_1;DDVs1v7[m]_1;DDVs1v9[m]_1;DDVs1v10[m]_1;DDVs1v14[m]_1;DDVs1v12[m]_1;DDVs1v15[m]_1;DDVs1v1[m]_2;DDVs1v4[m]_2;DDVs1v5[m]_2;DDVs1v9[m]_2;DDVs1v13[m]_2;DDVs1v11[m]_2;DDVs1v8[m]_2;DDVs1v6[m]_2;DDVs1v7[m]_2;DDVs1v14[m]_2;DDVs1v10[m]_2;DDVs1v12[m]_2;DDVs1v15[m]_2;DDSs1v4[m]_1;DDSs1v5[m]_1;DDSs1v6[m]_1;DDSs1v8[m]_1;DDSs1v13[m]_1;DDSs1v11[m]_1;DDSs1v7[m]_1;DDSs1v9[m]_1;DDSs1v10[m]_1;DDSs1v14[m]_1;DDSs1v12[m]_1;DDSs1v15[m]_1;DDSs1v1[m]_2;DDSs1v4[m]_2;DDSs1v5[m]_2;DDSs1v9[m]_2;DDSs1v13[m]_2;DDSs1v11[m]_2;DDSs1v8[m]_2;DDSs1v6[m]_2;DDSs1v7[m]_2;DDSs1v14[m]_2;DDSs1v10[m]_2;DDSs1v12[m]_2;DDSs1v15[m]_2;DASs1v4[deg]_1;DASs1v5[deg]_1;DASs1v6[deg]_1;DASs1v8[deg]_1;DASs1v13[deg]_1;DASs1v11[deg]_1;DASs1v7[deg]_1;DASs1v9[deg]_1;DASs1v10[deg]_1;DASs1v14[deg]_1;DASs1v12[deg]_1;DASs1v15[deg]_1;DASs1v1[deg]_2;DASs1v4[deg]_2;DASs1v5[deg]_2;DASs1v9[deg]_2;DASs1v13[deg]_2;DASs1v11[deg]_2;DASs1v8[deg]_2;DASs1v6[deg]_2;DASs1v7[deg]_2;DASs1v14[deg]_2;DASs1v10[deg]_2;DASs1v12[deg]_2;DASs1v15[deg]_2;DetStatv4[1]_1;DetStatv5[1]_1;DetStatv6[1]_1;DetStatv8[1]_1;DetStatv13[1]_1;DetStatv11[1]_1;DetStatv7[1]_1;DetStatv9[1]_1;DetStatv10[1]_1;DetStatv14[1]_1;DetStatv12[1]_1;DetStatv15[1]_1;SysStat[1]_1;DetStatv1[1]_2;DetStatv4[1]_2;DetStatv5[1]_2;DetStatv9[1]_2;DetStatv13[1]_2;DetStatv11[1]_2;DetStatv8[1]_2;DetStatv6[1]_2;DetStatv7[1]_2;DetStatv14[1]_2;DetStatv10[1]_2;DetStatv12[1]_2;DetStatv15[1]_2;SysStat[1]_2;PolyDv2[m]_1;PolyDv3[m]_1;PolyDv4[m]_1;PolyDv5[m]_1;PolyDv6[m]_1;PolyDv7[m]_1;PolyDv8[m]_1;PolyDv9[m]_1;PolyDv10[m]_1;PolyDv11[m]_1;PolyDv12[m]_1;PolyDv13[m]_1;PolyDv14[m]_1;PolyDv15[m]_1;PolyDv1[m]_2;PolyDv3[m]_2;PolyDv4[m]_2;PolyDv5[m]_2;PolyDv6[m]_2;PolyDv7[m]_2;PolyDv8[m]_2;PolyDv9[m]_2;PolyDv10[m]_2;PolyDv11[m]_2;PolyDv12[m]_2;PolyDv13[m]_2;PolyDv14[m]_2;PolyDv15[m]_2;PolyDv1[m]_3;PolyDv2[m]_3;PolyDv4[m]_3;PolyDv5[m]_3;PolyDv6[m]_3;PolyDv7[m]_3;PolyDv8[m]_3;PolyDv9[m]_3;PolyDv10[m]_3;PolyDv11[m]_3;PolyDv12[m]_3;PolyDv13[m]_3;PolyDv14[m]_3;PolyDv15[m]_3;PolyDv1[m]_4;PolyDv2[m]_4;PolyDv3[m]_4;PolyDv5[m]_4;PolyDv6[m]_4;PolyDv7[m]_4;PolyDv8[m]_4;PolyDv9[m]_4;PolyDv10[m]_4;PolyDv11[m]_4;PolyDv12[m]_4;PolyDv13[m]_4;PolyDv14[m]_4;PolyDv15[m]_4;PolyDv1[m]_5;PolyDv2[m]_5;PolyDv3[m]_5;PolyDv4[m]_5;PolyDv6[m]_5;PolyDv7[m]_5;PolyDv8[m]_5;PolyDv9[m]_5;PolyDv10[m]_5;PolyDv11[m]_5;PolyDv12[m]_5;PolyDv13[m]_5;PolyDv14[m]_5;PolyDv15[m]_5;PolyDv1[m]_6;PolyDv2[m]_6;PolyDv3[m]_6;PolyDv4[m]_6;PolyDv5[m]_6;PolyDv7[m]_6;PolyDv8[m]_6;PolyDv9[m]_6;PolyDv10[m]_6;PolyDv11[m]_6;PolyDv12[m]_6;PolyDv13[m]_6;PolyDv14[m]_6;PolyDv15[m]_6;PolyDv1[m]_7;PolyDv2[m]_7;PolyDv3[m]_7;PolyDv4[m]_7;PolyDv5[m]_7;PolyDv6[m]_7;PolyDv8[m]_7;PolyDv9[m]_7;PolyDv10[m]_7;PolyDv11[m]_7;PolyDv12[m]_7;PolyDv13[m]_7;PolyDv14[m]_7;PolyDv15[m]_7;PolyDv1[m]_8;PolyDv2[m]_8;PolyDv3[m]_8;PolyDv4[m]_8;PolyDv5[m]_8;PolyDv6[m]_8;PolyDv7[m]_8;PolyDv9[m]_8;PolyDv10[m]_8;PolyDv11[m]_8;PolyDv12[m]_8;PolyDv13[m]_8;PolyDv14[m]_8;PolyDv15[m]_8;PolyDv1[m]_9;PolyDv2[m]_9;PolyDv3[m]_9;PolyDv4[m]_9;PolyDv5[m]_9;PolyDv6[m]_9;PolyDv7[m]_9;PolyDv8[m]_9;PolyDv10[m]_9;PolyDv11[m]_9;PolyDv12[m]_9;PolyDv13[m]_9;PolyDv14[m]_9;PolyDv15[m]_9;PolyDv1[m]_10;PolyDv2[m]_10;PolyDv3[m]_10;PolyDv4[m]_10;PolyDv5[m]_10;PolyDv6[m]_10;PolyDv7[m]_10;PolyDv8[m]_10;PolyDv9[m]_10;PolyDv11[m]_10;PolyDv12[m]_10;PolyDv13[m]_10;PolyDv14[m]_10;PolyDv15[m]_10;PolyDv1[m]_11;PolyDv2[m]_11;PolyDv3[m]_11;PolyDv4[m]_11;PolyDv5[m]_11;PolyDv6[m]_11;PolyDv7[m]_11;PolyDv8[m]_11;PolyDv9[m]_11;PolyDv10[m]_11;PolyDv12[m]_11;PolyDv13[m]_11;PolyDv14[m]_11;PolyDv15[m]_11;PolyDv1[m]_12;PolyDv2[m]_12;PolyDv3[m]_12;PolyDv4[m]_12;PolyDv5[m]_12;PolyDv6[m]_12;PolyDv7[m]_12;PolyDv8[m]_12;PolyDv9[m]_12;PolyDv10[m]_12;PolyDv11[m]_12;PolyDv13[m]_12;PolyDv14[m]_12;PolyDv15[m]_12;PolyDv1[m]_13;PolyDv2[m]_13;PolyDv3[m]_13;PolyDv4[m]_13;PolyDv5[m]_13;PolyDv6[m]_13;PolyDv7[m]_13;PolyDv8[m]_13;PolyDv9[m]_13;PolyDv10[m]_13;PolyDv11[m]_13;PolyDv12[m]_13;PolyDv14[m]_13;PolyDv15[m]_13;PolyDv1[m]_14;PolyDv2[m]_14;PolyDv3[m]_14;PolyDv4[m]_14;PolyDv5[m]_14;PolyDv6[m]_14;PolyDv7[m]_14;PolyDv8[m]_14;PolyDv9[m]_14;PolyDv10[m]_14;PolyDv11[m]_14;PolyDv12[m]_14;PolyDv13[m]_14;PolyDv15[m]_14;PolyDv1[m]_15;PolyDv2[m]_15;PolyDv3[m]_15;PolyDv4[m]_15;PolyDv5[m]_15;PolyDv6[m]_15;PolyDv7[m]_15;PolyDv8[m]_15;PolyDv9[m]_15;PolyDv10[m]_15;PolyDv11[m]_15;PolyDv12[m]_15;PolyDv13[m]_15;PolyDv14[m]_15;
0.000;150.188;-234.0025;0.31;27.7;-130.4187;1.983e-06;0;0;0;-0.28644;1.4153e-06;-130.4187;0;0;0;0.0044606;-2.7054e-07;4.4649e-05;0;0;9.0381;3;25.39;157.9425;-220.02;1.09;41.35;-131.8223;6.3121e-11;0;0;0;4.7394e-23;6.1471e-07;-131.8223;0;0;0;5.7953e-10;2.4286e-08;8.194e-06;0;0;9999;0;35996.4;158.596;-223.849;0.31;25.39;-131.8219;0;0;0;0;0;0;-131.8219;0;0;0;0;0;0;0;0;8888;8888;31996.8;138.5445;-246.634;0;36.61;-132.7105;0;0;0;0;0;0;-132.7105;1.86;0;0;0;0;-0.00039202;0;0;8888;8888;31996.8;75.775;-293.393;0;0;20.1092;0;0;0;0;0;0;20.1092;0;0;0;0;0;-5.5511e-16;0;0;8888;8888;31996.8;142.7345;-251.0295;0;50.08;47.2032;0;0;0;0;0;0;47.2032;-0.19;0;0;0;0;0.00030251;0;0;8888;8888;31996.8;62.6665;-298.202;0;12.14;20.2223;0;0;0;0;0;0;20.2223;-1.37;0;0;0;0;0.00047344;0;0;8888;8888;31996.8;122.72;-268.221;0;50.55;44.3983;0;0;0;0;0;0;44.3983;0.19;0;0;0;0;0.091868;0;0;8888;8888;31996.8;105.3835;-286.8805;0;49.01;30.6366;0;0;0;0;0;0;30.6366;0.14;0;0;0;0;0.15721;0;0;8888;8888;31996.8;54.9045;-301.059;0;14.13;19.8707;0;0;0;0;0;0;19.8707;-1.46;0;0;0;0;0.0065224;0;0;8888;8888;31996.8;69.6655;-302.019;0;45.08;20.1131;0;0;0;0;0;0;20.1131;0.12;0;0;0;0;0.0029024;0;0;8888;8888;31996.8;23.4185;-317.0465;0;47.87;15.7367;0;0;0;0;0;0;15.7367;-0.01;0;0;0;0;-0.0083605;0;0;8888;8888;31996.8;88.768;-266.4185;0;0;-72.6264;0;0;0;0;0;0;-72.6264;0;0;0;0;0;0;0;0;8888;8888;31996.8;53.6385;-307.909;0;45.3;19.5659;0;0;0;0;0;0;19.5659;0.02;0;0;0;0;0.011037;0;0;8888;8888;31996.8;23.4695;-314.0025;0;44.71;15.3668;0;0;0;0;0;0;15.3668;-0.28;0;0;0;0;-0.0089446;0;0;8888;8888;31996.8;99;99;99;99;99;99;99;99;99;99;99;99;99;17.2505;99;99;99;99;99;99;99;99;99;99;99;14.8627;90.1824;16.2745;41.7818;68.384;8888;8888;8888;8888;8888;8888;8888;13.8569;30.5312;105.2863;82.781;81.865;8888;8888;8888;8888;8888;8888;8888;8888;12.856;88.2129;14.3627;39.7768;66.5332;8888;8888;8888;8888;8888;8888;8888;6.6361;23.0606;97.824;75.297;74.6628;8888;8888;8888;8888;8888;8888;8888;8888;-2.5962;-10.7617;17.2459;2.3802;-21.8591;8888;8888;8888;8888;8888;8888;8888;12.6017;5.6877;-6.0425;3.1879;-14.5594;8888;8888;8888;8888;8888;8888;8888;8888;1;1;1;1;1;0;0;0;0;0;0;0;-1;1;1;1;1;1;0;0;0;0;0;0;0;0;-1;6.1882;9.0478;12.8188;87.8258;14.0275;104.0795;39.6691;64.9866;111.7731;100.7541;146.8723;65.9926;117.2427;145.1802;6.1882;0.45525;22.945;97.3296;24.5186;113.2768;49.8604;75.1467;120.8424;110.3481;155.699;74.206;126.546;153.8982;9.0478;0.45525;25.9103;100.6986;26.886;116.8115;52.7277;78.0491;124.4405;113.6705;159.414;78.1063;130.0322;157.6576;12.8188;22.945;25.9103;70.5575;4.0723;86.9723;22.1513;47.4686;94.7405;83.4254;129.9638;50.0084;100.0514;128.3552;87.8258;97.3296;100.6986;70.5575;71.6172;6.7458;45.7326;22.7883;14.7396;3.9596;49.8615;23.3914;19.0502;48.715;14.0275;24.5186;26.886;4.0723;71.6172;88.3105;21.9975;47.262;96.1832;84.263;131.5163;52.7935;101.1844;130.0252;104.0795;113.2768;116.8115;86.9723;6.7458;88.3105;62.6107;39.7224;3.7799;4.0809;38.9328;36.9461;8.7226;37.7582;39.6691;49.8604;52.7277;22.1513;45.7326;21.9975;62.6107;21.0543;70.561;58.1589;105.9005;30.2809;75.2439;104.5493;64.9866;75.1467;78.0491;47.4686;22.7883;47.262;39.7224;21.0543;47.7088;34.2076;82.7148;22.9474;51.5808;81.666;111.7731;120.8424;124.4405;94.7405;14.7396;96.1832;3.7799;70.561;47.7088;9.6707;30.3986;44.1021;4.0578;29.2085;100.7541;110.3481;113.6705;83.4254;3.9596;84.263;4.0809;58.1589;34.2076;9.6707;43.9303;35.9401;12.7413;43.0203;146.8723;155.699;159.414;129.9638;49.8615;131.5163;38.9328;105.9005;82.7148;30.3986;43.9303;78.6146;27.2014;0.9568;65.9926;74.206;78.1063;50.0084;23.3914;52.7935;36.9461;30.2809;22.9474;44.1021;35.9401;78.6146;50.3217;76.7956;117.2427;126.546;130.0322;100.0514;19.0502;101.1844;8.7226;75.2439;51.5808;4.0578;12.7413;27.2014;50.3217;26.3354;145.1802;153.8982;157.6576;128.3552;48.715;130.0252;37.7582;104.5493;81.666;29.2085;43.0203;0.9568;76.7956;26.3354;
