1,1,di4-aN.wav,di,a,4,4,0.959736854
1,2,di1-aN.wav,di,a,1,1,1.03196475
1,3,mi2-iN.wav,mi,i,2,2,0.795808894
1,4,ma3-iN.wav,ma,i,3,3,0.921867746
1,5,ma1-iN.wav,ma,i,1,1,0.708209962
1,6,bu3-aN.wav,bu,a,3,1,0.839849885
1,7,mi3-aN.wav,mi,a,3,3,0.836332723
1,8,bu4-aN.wav,bu,a,4,4,0.768151565
1,9,ma1-aN.wav,ma,a,1,1,1.904779352
1,10,di2-iN.wav,di,i,2,2,0.826085707
1,11,bu1-aN.wav,bu,a,1,1,0.824011878
1,12,ma4-iN.wav,ma,i,4,4,0.836874272
1,13,ma3-aN.wav,ma,a,3,3,1.339335533
1,14,lu4-aN.wav,lu,a,4,4,1.402382406
1,15,ma2-aN.wav,ma,a,2,2,0.776265568
1,16,bu2-iN.wav,bu,i,2,2,0.911360732
1,17,lu2-aN.wav,lu,a,2,2,0.825701183
1,18,lu1-iN.wav,lu,i,1,1,1.094868624
1,19,lu3-iN.wav,lu,i,3,3,0.730181537
1,20,mi3-iN.wav,mi,i,3,3,0.635417255
1,21,bu3-iN.wav,bu,i,3,3,0.601282203
1,22,di3-iN.wav,di,i,3,3,0.52885144
1,23,lu3-aN.wav,lu,a,3,3,0.620084192
1,24,mi2-aN.wav,mi,a,2,2,0.737456018
1,25,bu1-iN.wav,bu,i,1,1,0.738427591
1,26,di3-aN.wav,di,a,3,3,0.730869164
1,27,lu2-iN.wav,lu,i,2,2,0.764767823
1,28,mi4-aN.wav,mi,a,4,4,0.844258568
1,29,bu4-iN.wav,bu,i,4,4,1.152450741
1,30,mi1-aN.wav,mi,a,1,2,1.486460413
1,31,di1-iN.wav,di,i,1,1,0.672779708
1,32,di4-iN.wav,di,i,4,4,0.765250189
1,33,di2-aN.wav,di,a,2,2,0.814067966
1,34,lu4-iN.wav,lu,i,4,4,0.972084383
1,35,mi1-iN.wav,mi,i,1,1,1.684204584
1,36,ma2-iN.wav,ma,i,2,2,2.117885666
1,37,mi4-iN.wav,mi,i,4,4,0.776162937
1,38,bu2-aN.wav,bu,a,2,2,1.103586438
1,39,lu1-aN.wav,lu,a,1,1,0.87608374
1,40,ma4-aN.wav,ma,a,4,4,0.749832968
2,41,bu2-aN.wav,bu,a,2,2,1.854227112
2,42,ma3-aN.wav,ma,a,3,3,0.746408174
2,43,bu3-aN.wav,bu,a,3,3,0.947468009
2,44,lu3-aN.wav,lu,a,3,3,0.852147467
2,45,di2-iN.wav,di,i,2,2,0.817490366
2,46,ma4-iN.wav,ma,i,4,4,0.711449337
2,47,bu4-iN.wav,bu,i,4,4,0.763166438
2,48,ma4-aN.wav,ma,a,4,4,0.647568074
2,49,ma1-iN.wav,ma,i,1,1,0.788719491
2,50,di4-iN.wav,di,i,4,4,0.635963251
2,51,di1-iN.wav,di,i,1,1,0.721692589
2,52,lu2-iN.wav,lu,i,2,2,0.769122796
2,53,ma3-iN.wav,ma,i,3,3,0.874682828
2,54,mi4-aN.wav,mi,a,4,4,0.861999696
2,55,lu4-aN.wav,lu,a,4,4,1.466889376
2,56,mi1-aN.wav,mi,a,1,1,0.743216009
2,57,bu4-aN.wav,bu,a,4,4,0.92746387
2,58,lu3-iN.wav,lu,i,3,3,0.648359701
2,59,di3-aN.wav,di,a,3,3,0.67818049
2,60,ma2-aN.wav,ma,a,2,2,0.722369269
2,61,mi1-iN.wav,mi,i,1,1,0.835321808
2,62,ma1-aN.wav,ma,a,1,1,1.788266888
2,63,di3-iN.wav,di,i,3,3,0.762767204
2,64,bu3-iN.wav,bu,i,3,3,0.65853077
2,65,bu1-iN.wav,bu,i,1,1,0.853307881
2,66,bu2-iN.wav,bu,i,2,2,0.641806031
2,67,lu1-aN.wav,lu,a,1,1,0.709166825
2,68,di4-aN.wav,di,a,4,4,0.719919811
2,69,di1-aN.wav,di,a,1,1,0.706192922
2,70,mi4-iN.wav,mi,i,4,4,0.732295392
2,71,mi3-aN.wav,mi,a,3,3,0.663438923
2,72,di2-aN.wav,di,a,2,2,0.658001194
2,73,mi2-aN.wav,mi,a,2,2,0.808141029
2,74,bu1-aN.wav,bu,a,1,1,0.782213373
2,75,lu1-iN.wav,lu,i,1,1,0.775188627
2,76,lu2-aN.wav,lu,a,2,2,0.838595051
2,77,ma2-iN.wav,ma,i,2,2,0.875564769
2,78,lu4-iN.wav,lu,i,4,4,0.805409335
2,79,mi2-iN.wav,mi,i,2,2,0.845099458
2,80,mi3-iN.wav,mi,i,3,3,0.80129315
3,81,mi1-aN.wav,mi,a,1,2,0.617314867
3,82,lu4-iN.wav,lu,i,4,4,0.749805258
3,83,ma2-iN.wav,ma,i,2,2,0.925399619
3,84,mi2-iN.wav,mi,i,2,2,0.903070205
3,85,di1-iN.wav,di,i,1,1,0.971116231
3,86,bu4-aN.wav,bu,a,4,4,1.09934128
3,87,bu1-aN.wav,bu,a,1,1,1.1097159
3,88,ma4-aN.wav,ma,a,4,4,0.871362032
3,89,lu3-aN.wav,lu,a,3,3,0.707761123
3,90,lu2-aN.wav,lu,a,2,2,1.42844964
3,91,bu3-aN.wav,bu,a,3,3,0.771808648
3,92,bu3-iN.wav,bu,i,3,3,0.678466146
3,93,lu4-aN.wav,lu,a,4,4,0.831035255
3,94,lu1-aN.wav,lu,a,1,1,0.989144383
3,95,mi4-aN.wav,mi,a,4,4,0.820996239
3,96,ma1-iN.wav,ma,i,1,1,1.178529264
3,97,di3-iN.wav,di,i,3,3,0.705694136
3,98,bu2-iN.wav,bu,i,2,2,1.131485976
3,99,lu1-iN.wav,lu,i,1,1,1.606080199
3,100,di4-aN.wav,di,a,4,4,0.817738048
3,101,di2-aN.wav,di,a,2,2,0.814036492
3,102,ma1-aN.wav,ma,a,1,1,0.795916315
3,103,ma4-iN.wav,ma,i,4,4,0.772287935
3,104,bu2-aN.wav,bu,a,2,2,0.932795547
3,105,ma2-aN.wav,ma,a,2,3,2.027699066
3,106,ma3-iN.wav,ma,i,3,3,0.657823642
3,107,bu4-iN.wav,bu,i,4,4,0.676604079
3,108,mi1-iN.wav,mi,i,1,1,0.823681064
3,109,di4-iN.wav,di,i,4,4,0.853680089
3,110,mi3-aN.wav,mi,a,3,3,0.746774224
3,111,di1-aN.wav,di,a,1,1,0.834451155
3,112,lu2-iN.wav,lu,i,2,2,0.722328217
3,113,mi2-aN.wav,mi,a,2,2,0.723133186
3,114,mi3-iN.wav,mi,i,3,3,0.699214702
3,115,lu3-iN.wav,lu,i,3,3,0.605682675
3,116,mi4-iN.wav,mi,i,4,4,1.187140685
3,117,ma3-aN.wav,ma,a,3,3,0.769627056
3,118,di2-iN.wav,di,i,2,2,0.721289934
3,119,bu1-iN.wav,bu,i,1,1,0.731258136
3,120,di3-aN.wav,di,a,3,2,0.746981538
4,121,lu1-aN.wav,lu,a,1,1,0.909338903
4,122,di4-aN.wav,di,a,4,4,0.80035784
4,123,bu1-aN.wav,bu,a,1,1,0.956880977
4,124,di2-iN.wav,di,i,2,2,0.766080131
4,125,lu3-iN.wav,lu,i,3,3,0.548716686
4,126,di1-iN.wav,di,i,1,1,0.725970931
4,127,lu3-aN.wav,lu,a,3,3,0.590344139
4,128,mi2-aN.wav,mi,a,2,2,0.71006553
4,129,ma3-iN.wav,ma,i,3,3,0.911489363
4,130,di3-aN.wav,di,a,3,3,0.578775921
4,131,bu1-iN.wav,bu,i,1,1,0.642583973
4,132,bu3-iN.wav,bu,i,3,3,0.617140052
4,133,lu2-aN.wav,lu,a,2,2,1.438043581
4,134,mi3-aN.wav,mi,a,3,3,0.853230223
4,135,bu2-iN.wav,bu,i,2,2,0.937992094
4,136,mi4-aN.wav,mi,a,4,4,0.707543203
4,137,di4-iN.wav,di,i,4,4,0.756421191
4,138,ma1-iN.wav,ma,i,1,1,0.757250107
4,139,mi2-iN.wav,mi,i,2,2,0.661061649
4,140,mi1-iN.wav,mi,i,1,1,0.920102152
4,141,ma4-iN.wav,ma,i,4,4,0.847573548
4,142,ma3-aN.wav,ma,a,3,3,0.772631406
4,143,di2-aN.wav,di,a,2,1,0.947838507
4,144,lu1-iN.wav,lu,i,1,1,0.879503745
4,145,bu2-aN.wav,bu,a,2,2,0.898596864
4,146,mi4-iN.wav,mi,i,4,4,1.247098367
4,147,di3-iN.wav,di,i,3,3,0.70032038
4,148,lu2-iN.wav,lu,i,2,2,0.855665998
4,149,mi3-iN.wav,mi,i,3,3,0.684254189
4,150,ma2-aN.wav,ma,a,2,2,1.113576534
4,151,bu4-aN.wav,bu,a,4,4,1.012390976
4,152,ma2-iN.wav,ma,i,2,2,1.25861869
4,153,ma4-aN.wav,ma,a,4,4,1.173857846
4,154,lu4-aN.wav,lu,a,4,4,1.132603285
4,155,di1-aN.wav,di,a,1,1,1.063572344
4,156,bu4-iN.wav,bu,i,4,4,0.920132599
4,157,bu3-aN.wav,bu,a,3,3,0.819716431
4,158,mi1-aN.wav,mi,a,1,1,0.890403151
4,159,ma1-aN.wav,ma,a,1,1,0.789105725
4,160,lu4-iN.wav,lu,i,4,4,0.891643275
5,161,lu3-hN.wav,lu,h,3,3,1.447345707
5,162,lu2-bN.wav,lu,b,2,2,1.138449144
5,163,lu2-hN.wav,lu,h,2,2,1.503900147
5,164,di4-hN.wav,di,h,4,4,1.382316688
5,165,di3-hN.wav,di,h,3,3,0.866548641
5,166,di2-bN.wav,di,b,2,2,1.187529314
5,167,bu4-bN.wav,bu,b,4,4,1.216432241
5,168,di1-bN.wav,di,b,1,1,0.937884674
